agents,map_file,solver,solved,soc,makespan,comp_time,Opti_Deadline,Scenario_File
500,den520d.map,PIBT,1,106996,404,637,10,den520d-random-12.scen
500,den520d.map,PIBTOLD,1,108455,404,333,10,den520d-random-12.scen
500,den520d.map,PIBT,1,106989,404,2022,100,den520d-random-12.scen
500,den520d.map,PIBTOLD,1,108455,404,354,100,den520d-random-12.scen
500,den520d.map,PIBT,1,107043,406,8944,1000,den520d-random-12.scen
500,den520d.map,PIBTOLD,1,108455,404,346,1000,den520d-random-12.scen
540,den520d.map,PIBT,1,116568,406,487,0,den520d-random-12.scen
540,den520d.map,PIBTOLD,1,116568,406,384,0,den520d-random-12.scen
540,den520d.map,PIBT,1,116721,406,527,1,den520d-random-12.scen
540,den520d.map,PIBTOLD,1,116568,406,376,1,den520d-random-12.scen
540,den520d.map,PIBT,1,116200,405,751,10,den520d-random-12.scen
540,den520d.map,PIBTOLD,1,116568,406,370,10,den520d-random-12.scen
540,den520d.map,PIBT,1,116085,405,1639,100,den520d-random-12.scen
540,den520d.map,PIBTOLD,1,116568,406,381,100,den520d-random-12.scen
540,den520d.map,PIBT,1,116272,405,13295,1000,den520d-random-12.scen
540,den520d.map,PIBTOLD,1,116568,406,385,1000,den520d-random-12.scen
580,den520d.map,PIBT,1,126425,405,526,0,den520d-random-12.scen
580,den520d.map,PIBTOLD,1,126425,405,405,0,den520d-random-12.scen
580,den520d.map,PIBT,1,124359,408,596,1,den520d-random-12.scen
580,den520d.map,PIBTOLD,1,126425,405,414,1,den520d-random-12.scen
580,den520d.map,PIBT,1,124425,411,850,10,den520d-random-12.scen
580,den520d.map,PIBTOLD,1,126425,405,386,10,den520d-random-12.scen
580,den520d.map,PIBT,1,124229,411,3279,100,den520d-random-12.scen
580,den520d.map,PIBTOLD,1,126425,405,406,100,den520d-random-12.scen
580,den520d.map,PIBT,1,125311,411,18239,1000,den520d-random-12.scen
580,den520d.map,PIBTOLD,1,126425,405,407,1000,den520d-random-12.scen
620,den520d.map,PIBT,1,134965,405,577,0,den520d-random-12.scen
620,den520d.map,PIBTOLD,1,134965,405,421,0,den520d-random-12.scen
620,den520d.map,PIBT,1,133788,406,625,1,den520d-random-12.scen
620,den520d.map,PIBTOLD,1,134965,405,401,1,den520d-random-12.scen
620,den520d.map,PIBT,1,133327,406,924,10,den520d-random-12.scen
620,den520d.map,PIBTOLD,1,134965,405,435,10,den520d-random-12.scen
620,den520d.map,PIBT,1,133700,405,2299,100,den520d-random-12.scen
620,den520d.map,PIBTOLD,1,134965,405,444,100,den520d-random-12.scen
620,den520d.map,PIBT,1,133776,406,13147,1000,den520d-random-12.scen
620,den520d.map,PIBTOLD,1,134965,405,448,1000,den520d-random-12.scen
660,den520d.map,PIBT,1,144580,407,617,0,den520d-random-12.scen
660,den520d.map,PIBTOLD,1,144580,407,471,0,den520d-random-12.scen
660,den520d.map,PIBT,1,143056,405,679,1,den520d-random-12.scen
660,den520d.map,PIBTOLD,1,144580,407,463,1,den520d-random-12.scen
660,den520d.map,PIBT,1,142553,408,1152,10,den520d-random-12.scen
660,den520d.map,PIBTOLD,1,144580,407,464,10,den520d-random-12.scen
660,den520d.map,PIBT,1,143196,409,3942,100,den520d-random-12.scen
660,den520d.map,PIBTOLD,1,144580,407,477,100,den520d-random-12.scen
660,den520d.map,PIBT,1,142252,406,19643,1000,den520d-random-12.scen
660,den520d.map,PIBTOLD,1,144580,407,436,1000,den520d-random-12.scen
700,den520d.map,PIBT,1,151850,405,669,0,den520d-random-12.scen
700,den520d.map,PIBTOLD,1,151850,405,507,0,den520d-random-12.scen
700,den520d.map,PIBT,1,151499,406,726,1,den520d-random-12.scen
700,den520d.map,PIBTOLD,1,151850,405,486,1,den520d-random-12.scen
700,den520d.map,PIBT,1,150864,405,1222,10,den520d-random-12.scen
700,den520d.map,PIBTOLD,1,151850,405,489,10,den520d-random-12.scen
700,den520d.map,PIBT,1,150181,405,3944,100,den520d-random-12.scen
700,den520d.map,PIBTOLD,1,151850,405,507,100,den520d-random-12.scen
700,den520d.map,PIBT,1,150268,405,25776,1000,den520d-random-12.scen
700,den520d.map,PIBTOLD,1,151850,405,513,1000,den520d-random-12.scen
740,den520d.map,PIBT,1,161627,405,724,0,den520d-random-12.scen
740,den520d.map,PIBTOLD,1,161627,405,530,0,den520d-random-12.scen
740,den520d.map,PIBT,1,161170,405,796,1,den520d-random-12.scen
740,den520d.map,PIBTOLD,1,161627,405,518,1,den520d-random-12.scen
740,den520d.map,PIBT,1,161240,411,1290,10,den520d-random-12.scen
740,den520d.map,PIBTOLD,1,161627,405,526,10,den520d-random-12.scen
740,den520d.map,PIBT,1,161413,405,5416,100,den520d-random-12.scen
740,den520d.map,PIBTOLD,1,161627,405,524,100,den520d-random-12.scen
740,den520d.map,PIBT,1,161262,405,43302,1000,den520d-random-12.scen
740,den520d.map,PIBTOLD,1,161627,405,478,1000,den520d-random-12.scen
780,den520d.map,PIBT,1,172588,405,795,0,den520d-random-12.scen
780,den520d.map,PIBTOLD,1,172588,405,541,0,den520d-random-12.scen
780,den520d.map,PIBT,1,170711,408,854,1,den520d-random-12.scen
780,den520d.map,PIBTOLD,1,172588,405,536,1,den520d-random-12.scen
780,den520d.map,PIBT,1,172109,408,1504,10,den520d-random-12.scen
780,den520d.map,PIBTOLD,1,172588,405,555,10,den520d-random-12.scen
780,den520d.map,PIBT,1,171644,411,7258,100,den520d-random-12.scen
780,den520d.map,PIBTOLD,1,172588,405,544,100,den520d-random-12.scen
780,den520d.map,PIBT,1,171849,412,55529,1000,den520d-random-12.scen
780,den520d.map,PIBTOLD,1,172588,405,532,1000,den520d-random-12.scen
20,den520d.map,PIBT,1,4336,374,18,0,den520d-random-18.scen
20,den520d.map,PIBTOLD,1,4336,374,16,0,den520d-random-18.scen
20,den520d.map,PIBT,1,4529,374,16,1,den520d-random-18.scen
20,den520d.map,PIBTOLD,1,4336,374,15,1,den520d-random-18.scen
20,den520d.map,PIBT,1,4529,374,15,10,den520d-random-18.scen
20,den520d.map,PIBTOLD,1,4336,374,16,10,den520d-random-18.scen
20,den520d.map,PIBT,1,4529,374,14,100,den520d-random-18.scen
20,den520d.map,PIBTOLD,1,4336,374,16,100,den520d-random-18.scen
20,den520d.map,PIBT,1,4529,374,16,1000,den520d-random-18.scen
20,den520d.map,PIBTOLD,1,4336,374,16,1000,den520d-random-18.scen
60,den520d.map,PIBT,1,11347,374,46,0,den520d-random-18.scen
60,den520d.map,PIBTOLD,1,11347,374,43,0,den520d-random-18.scen
60,den520d.map,PIBT,1,11591,374,49,1,den520d-random-18.scen
60,den520d.map,PIBTOLD,1,11347,374,43,1,den520d-random-18.scen
60,den520d.map,PIBT,1,11591,374,48,10,den520d-random-18.scen
60,den520d.map,PIBTOLD,1,11347,374,40,10,den520d-random-18.scen
60,den520d.map,PIBT,1,11591,374,42,100,den520d-random-18.scen
60,den520d.map,PIBTOLD,1,11347,374,43,100,den520d-random-18.scen
60,den520d.map,PIBT,1,11591,374,43,1000,den520d-random-18.scen
60,den520d.map,PIBTOLD,1,11347,374,39,1000,den520d-random-18.scen
100,den520d.map,PIBT,1,18713,375,74,0,den520d-random-18.scen
100,den520d.map,PIBTOLD,1,18713,375,73,0,den520d-random-18.scen
100,den520d.map,PIBT,1,18911,375,73,1,den520d-random-18.scen
100,den520d.map,PIBTOLD,1,18713,375,68,1,den520d-random-18.scen
100,den520d.map,PIBT,1,18911,375,75,10,den520d-random-18.scen
100,den520d.map,PIBTOLD,1,18713,375,68,10,den520d-random-18.scen
100,den520d.map,PIBT,1,18911,375,69,100,den520d-random-18.scen
100,den520d.map,PIBTOLD,1,18713,375,67,100,den520d-random-18.scen
100,den520d.map,PIBT,1,18911,375,71,1000,den520d-random-18.scen
100,den520d.map,PIBTOLD,1,18713,375,61,1000,den520d-random-18.scen
140,den520d.map,PIBT,1,26667,394,96,0,den520d-random-18.scen
140,den520d.map,PIBTOLD,1,26667,394,98,0,den520d-random-18.scen
140,den520d.map,PIBT,1,26900,394,99,1,den520d-random-18.scen
140,den520d.map,PIBTOLD,1,26667,394,97,1,den520d-random-18.scen
140,den520d.map,PIBT,1,26900,394,109,10,den520d-random-18.scen
140,den520d.map,PIBTOLD,1,26667,394,98,10,den520d-random-18.scen
140,den520d.map,PIBT,1,26900,394,104,100,den520d-random-18.scen
140,den520d.map,PIBTOLD,1,26667,394,93,100,den520d-random-18.scen
140,den520d.map,PIBT,1,26900,394,103,1000,den520d-random-18.scen
140,den520d.map,PIBTOLD,1,26667,394,90,1000,den520d-random-18.scen
180,den520d.map,PIBT,1,35887,404,128,0,den520d-random-18.scen
180,den520d.map,PIBTOLD,1,35887,404,123,0,den520d-random-18.scen
180,den520d.map,PIBT,1,35960,404,145,1,den520d-random-18.scen
180,den520d.map,PIBTOLD,1,35887,404,116,1,den520d-random-18.scen
180,den520d.map,PIBT,1,35960,404,136,10,den520d-random-18.scen
180,den520d.map,PIBTOLD,1,35887,404,119,10,den520d-random-18.scen
180,den520d.map,PIBT,1,35960,404,127,100,den520d-random-18.scen
180,den520d.map,PIBTOLD,1,35887,404,122,100,den520d-random-18.scen
180,den520d.map,PIBT,1,35960,404,130,1000,den520d-random-18.scen
180,den520d.map,PIBTOLD,1,35887,404,127,1000,den520d-random-18.scen
220,den520d.map,PIBT,1,44984,404,167,0,den520d-random-18.scen
220,den520d.map,PIBTOLD,1,44984,404,152,0,den520d-random-18.scen
220,den520d.map,PIBT,1,44378,404,169,1,den520d-random-18.scen
220,den520d.map,PIBTOLD,1,44984,404,163,1,den520d-random-18.scen
220,den520d.map,PIBT,1,44378,404,177,10,den520d-random-18.scen
220,den520d.map,PIBTOLD,1,44984,404,149,10,den520d-random-18.scen
220,den520d.map,PIBT,1,44378,404,168,100,den520d-random-18.scen
220,den520d.map,PIBTOLD,1,44984,404,145,100,den520d-random-18.scen
220,den520d.map,PIBT,1,44378,404,174,1000,den520d-random-18.scen
220,den520d.map,PIBTOLD,1,44984,404,153,1000,den520d-random-18.scen
260,den520d.map,PIBT,1,53957,404,191,0,den520d-random-18.scen
260,den520d.map,PIBTOLD,1,53957,404,177,0,den520d-random-18.scen
260,den520d.map,PIBT,1,53369,404,205,1,den520d-random-18.scen
260,den520d.map,PIBTOLD,1,53957,404,176,1,den520d-random-18.scen
260,den520d.map,PIBT,1,53369,404,195,10,den520d-random-18.scen
260,den520d.map,PIBTOLD,1,53957,404,182,10,den520d-random-18.scen
260,den520d.map,PIBT,1,53369,404,208,100,den520d-random-18.scen
260,den520d.map,PIBTOLD,1,53957,404,178,100,den520d-random-18.scen
260,den520d.map,PIBT,1,53369,404,202,1000,den520d-random-18.scen
260,den520d.map,PIBTOLD,1,53957,404,181,1000,den520d-random-18.scen
300,den520d.map,PIBT,1,62232,404,237,0,den520d-random-18.scen
300,den520d.map,PIBTOLD,1,62232,404,215,0,den520d-random-18.scen
300,den520d.map,PIBT,1,61866,404,265,1,den520d-random-18.scen
300,den520d.map,PIBTOLD,1,62232,404,208,1,den520d-random-18.scen
300,den520d.map,PIBT,1,62153,404,234,10,den520d-random-18.scen
300,den520d.map,PIBTOLD,1,62232,404,207,10,den520d-random-18.scen
300,den520d.map,PIBT,1,62153,404,241,100,den520d-random-18.scen
300,den520d.map,PIBTOLD,1,62232,404,199,100,den520d-random-18.scen
300,den520d.map,PIBT,1,62153,404,243,1000,den520d-random-18.scen
300,den520d.map,PIBTOLD,1,62232,404,212,1000,den520d-random-18.scen
340,den520d.map,PIBT,1,71562,404,282,0,den520d-random-18.scen
340,den520d.map,PIBTOLD,1,71562,404,230,0,den520d-random-18.scen
340,den520d.map,PIBT,1,71076,404,274,1,den520d-random-18.scen
340,den520d.map,PIBTOLD,1,71562,404,237,1,den520d-random-18.scen
340,den520d.map,PIBT,1,70601,408,269,10,den520d-random-18.scen
340,den520d.map,PIBTOLD,1,71562,404,232,10,den520d-random-18.scen
340,den520d.map,PIBT,1,70601,408,255,100,den520d-random-18.scen
340,den520d.map,PIBTOLD,1,71562,404,241,100,den520d-random-18.scen
340,den520d.map,PIBT,1,70601,408,283,1000,den520d-random-18.scen
340,den520d.map,PIBTOLD,1,71562,404,239,1000,den520d-random-18.scen
380,den520d.map,PIBT,1,80144,404,313,0,den520d-random-18.scen
380,den520d.map,PIBTOLD,1,80144,404,271,0,den520d-random-18.scen
380,den520d.map,PIBT,1,79175,404,309,1,den520d-random-18.scen
380,den520d.map,PIBTOLD,1,80144,404,258,1,den520d-random-18.scen
380,den520d.map,PIBT,1,79207,404,335,10,den520d-random-18.scen
380,den520d.map,PIBTOLD,1,80144,404,271,10,den520d-random-18.scen
380,den520d.map,PIBT,1,78848,404,334,100,den520d-random-18.scen
380,den520d.map,PIBTOLD,1,80144,404,266,100,den520d-random-18.scen
380,den520d.map,PIBT,1,78848,404,344,1000,den520d-random-18.scen
380,den520d.map,PIBTOLD,1,80144,404,253,1000,den520d-random-18.scen
420,den520d.map,PIBT,1,90429,404,353,0,den520d-random-18.scen
420,den520d.map,PIBTOLD,1,90429,404,288,0,den520d-random-18.scen
420,den520d.map,PIBT,1,89322,404,385,1,den520d-random-18.scen
420,den520d.map,PIBTOLD,1,90429,404,281,1,den520d-random-18.scen
420,den520d.map,PIBT,1,89619,404,414,10,den520d-random-18.scen
420,den520d.map,PIBTOLD,1,90429,404,290,10,den520d-random-18.scen
420,den520d.map,PIBT,1,89534,404,964,100,den520d-random-18.scen
420,den520d.map,PIBTOLD,1,90429,404,294,100,den520d-random-18.scen
420,den520d.map,PIBT,1,89482,404,1331,1000,den520d-random-18.scen
420,den520d.map,PIBTOLD,1,90429,404,293,1000,den520d-random-18.scen
460,den520d.map,PIBT,1,99417,404,397,0,den520d-random-18.scen
460,den520d.map,PIBTOLD,1,99417,404,329,0,den520d-random-18.scen
460,den520d.map,PIBT,1,98432,414,406,1,den520d-random-18.scen
460,den520d.map,PIBTOLD,1,99417,404,316,1,den520d-random-18.scen
460,den520d.map,PIBT,1,98588,404,591,10,den520d-random-18.scen
460,den520d.map,PIBTOLD,1,99417,404,310,10,den520d-random-18.scen
460,den520d.map,PIBT,1,97959,406,894,100,den520d-random-18.scen
460,den520d.map,PIBTOLD,1,99417,404,314,100,den520d-random-18.scen
460,den520d.map,PIBT,1,98340,408,964,1000,den520d-random-18.scen
460,den520d.map,PIBTOLD,1,99417,404,306,1000,den520d-random-18.scen
500,den520d.map,PIBT,1,108455,404,433,0,den520d-random-18.scen
500,den520d.map,PIBTOLD,1,108455,404,351,0,den520d-random-18.scen
500,den520d.map,PIBT,1,107784,404,438,1,den520d-random-18.scen
500,den520d.map,PIBTOLD,1,108455,404,351,1,den520d-random-18.scen
500,den520d.map,PIBT,1,107524,406,575,10,den520d-random-18.scen
500,den520d.map,PIBTOLD,1,108455,404,361,10,den520d-random-18.scen
500,den520d.map,PIBT,1,107132,406,1833,100,den520d-random-18.scen
500,den520d.map,PIBTOLD,1,108455,404,344,100,den520d-random-18.scen
500,den520d.map,PIBT,1,106996,404,4325,1000,den520d-random-18.scen
500,den520d.map,PIBTOLD,1,108455,404,344,1000,den520d-random-18.scen
540,den520d.map,PIBT,1,116568,406,492,0,den520d-random-18.scen
540,den520d.map,PIBTOLD,1,116568,406,373,0,den520d-random-18.scen
540,den520d.map,PIBT,1,116293,408,527,1,den520d-random-18.scen
540,den520d.map,PIBTOLD,1,116568,406,378,1,den520d-random-18.scen
540,den520d.map,PIBT,1,116438,405,869,10,den520d-random-18.scen
540,den520d.map,PIBTOLD,1,116568,406,372,10,den520d-random-18.scen
540,den520d.map,PIBT,1,116666,406,2202,100,den520d-random-18.scen
540,den520d.map,PIBTOLD,1,116568,406,379,100,den520d-random-18.scen
540,den520d.map,PIBT,1,116040,405,5885,1000,den520d-random-18.scen
540,den520d.map,PIBTOLD,1,116568,406,363,1000,den520d-random-18.scen
580,den520d.map,PIBT,1,126425,405,532,0,den520d-random-18.scen
580,den520d.map,PIBTOLD,1,126425,405,400,0,den520d-random-18.scen
580,den520d.map,PIBT,1,124634,409,562,1,den520d-random-18.scen
580,den520d.map,PIBTOLD,1,126425,405,403,1,den520d-random-18.scen
580,den520d.map,PIBT,1,124646,411,794,10,den520d-random-18.scen
580,den520d.map,PIBTOLD,1,126425,405,419,10,den520d-random-18.scen
580,den520d.map,PIBT,1,125102,411,3108,100,den520d-random-18.scen
580,den520d.map,PIBTOLD,1,126425,405,421,100,den520d-random-18.scen
580,den520d.map,PIBT,1,124318,411,15200,1000,den520d-random-18.scen
580,den520d.map,PIBTOLD,1,126425,405,421,1000,den520d-random-18.scen
620,den520d.map,PIBT,1,134965,405,592,0,den520d-random-18.scen
620,den520d.map,PIBTOLD,1,134965,405,407,0,den520d-random-18.scen
620,den520d.map,PIBT,1,133605,415,673,1,den520d-random-18.scen
620,den520d.map,PIBTOLD,1,134965,405,454,1,den520d-random-18.scen
620,den520d.map,PIBT,1,133097,407,949,10,den520d-random-18.scen
620,den520d.map,PIBTOLD,1,134965,405,416,10,den520d-random-18.scen
620,den520d.map,PIBT,1,133781,407,3461,100,den520d-random-18.scen
620,den520d.map,PIBTOLD,1,134965,405,442,100,den520d-random-18.scen
620,den520d.map,PIBT,1,134281,406,21588,1000,den520d-random-18.scen
620,den520d.map,PIBTOLD,1,134965,405,453,1000,den520d-random-18.scen
660,den520d.map,PIBT,1,144580,407,574,0,den520d-random-18.scen
660,den520d.map,PIBTOLD,1,144580,407,474,0,den520d-random-18.scen
660,den520d.map,PIBT,1,143475,406,708,1,den520d-random-18.scen
660,den520d.map,PIBTOLD,1,144580,407,478,1,den520d-random-18.scen
660,den520d.map,PIBT,1,143357,413,987,10,den520d-random-18.scen
660,den520d.map,PIBTOLD,1,144580,407,471,10,den520d-random-18.scen
660,den520d.map,PIBT,1,142365,406,4119,100,den520d-random-18.scen
660,den520d.map,PIBTOLD,1,144580,407,486,100,den520d-random-18.scen
660,den520d.map,PIBT,1,142742,406,27956,1000,den520d-random-18.scen
660,den520d.map,PIBTOLD,1,144580,407,458,1000,den520d-random-18.scen
700,den520d.map,PIBT,1,151850,405,617,0,den520d-random-18.scen
700,den520d.map,PIBTOLD,1,151850,405,494,0,den520d-random-18.scen
700,den520d.map,PIBT,1,151383,406,762,1,den520d-random-18.scen
700,den520d.map,PIBTOLD,1,151850,405,460,1,den520d-random-18.scen
700,den520d.map,PIBT,1,150713,406,1227,10,den520d-random-18.scen
700,den520d.map,PIBTOLD,1,151850,405,454,10,den520d-random-18.scen
700,den520d.map,PIBT,1,150921,406,4218,100,den520d-random-18.scen
700,den520d.map,PIBTOLD,1,151850,405,493,100,den520d-random-18.scen
700,den520d.map,PIBT,1,150199,406,18834,1000,den520d-random-18.scen
700,den520d.map,PIBTOLD,1,151850,405,493,1000,den520d-random-18.scen
740,den520d.map,PIBT,1,161627,405,724,0,den520d-random-18.scen
740,den520d.map,PIBTOLD,1,161627,405,522,0,den520d-random-18.scen
740,den520d.map,PIBT,1,160734,408,790,1,den520d-random-18.scen
740,den520d.map,PIBTOLD,1,161627,405,551,1,den520d-random-18.scen
740,den520d.map,PIBT,1,161121,407,1285,10,den520d-random-18.scen
740,den520d.map,PIBTOLD,1,161627,405,525,10,den520d-random-18.scen
740,den520d.map,PIBT,1,161020,405,5746,100,den520d-random-18.scen
740,den520d.map,PIBTOLD,1,161627,405,525,100,den520d-random-18.scen
740,den520d.map,PIBT,1,160654,407,41013,1000,den520d-random-18.scen
740,den520d.map,PIBTOLD,1,161627,405,517,1000,den520d-random-18.scen
780,den520d.map,PIBT,1,172588,405,751,0,den520d-random-18.scen
780,den520d.map,PIBTOLD,1,172588,405,566,0,den520d-random-18.scen
780,den520d.map,PIBT,1,171401,406,856,1,den520d-random-18.scen
780,den520d.map,PIBTOLD,1,172588,405,563,1,den520d-random-18.scen
780,den520d.map,PIBT,1,171101,416,1359,10,den520d-random-18.scen
780,den520d.map,PIBTOLD,1,172588,405,563,10,den520d-random-18.scen
780,den520d.map,PIBT,1,171322,408,6876,100,den520d-random-18.scen
780,den520d.map,PIBTOLD,1,172588,405,572,100,den520d-random-18.scen
780,den520d.map,PIBT,1,170917,413,47595,1000,den520d-random-18.scen
780,den520d.map,PIBTOLD,1,172588,405,537,1000,den520d-random-18.scen
20,den520d.map,PIBT,1,4336,374,13,0,den520d-random-21.scen
20,den520d.map,PIBTOLD,1,4336,374,18,0,den520d-random-21.scen
20,den520d.map,PIBT,1,4529,374,18,1,den520d-random-21.scen
20,den520d.map,PIBTOLD,1,4336,374,15,1,den520d-random-21.scen
20,den520d.map,PIBT,1,4529,374,19,10,den520d-random-21.scen
20,den520d.map,PIBTOLD,1,4336,374,15,10,den520d-random-21.scen
20,den520d.map,PIBT,1,4529,374,18,100,den520d-random-21.scen
20,den520d.map,PIBTOLD,1,4336,374,13,100,den520d-random-21.scen
20,den520d.map,PIBT,1,4529,374,15,1000,den520d-random-21.scen
20,den520d.map,PIBTOLD,1,4336,374,15,1000,den520d-random-21.scen
60,den520d.map,PIBT,1,11347,374,45,0,den520d-random-21.scen
60,den520d.map,PIBTOLD,1,11347,374,42,0,den520d-random-21.scen
60,den520d.map,PIBT,1,11591,374,49,1,den520d-random-21.scen
60,den520d.map,PIBTOLD,1,11347,374,43,1,den520d-random-21.scen
60,den520d.map,PIBT,1,11591,374,38,10,den520d-random-21.scen
60,den520d.map,PIBTOLD,1,11347,374,40,10,den520d-random-21.scen
60,den520d.map,PIBT,1,11591,374,41,100,den520d-random-21.scen
60,den520d.map,PIBTOLD,1,11347,374,44,100,den520d-random-21.scen
60,den520d.map,PIBT,1,11591,374,40,1000,den520d-random-21.scen
60,den520d.map,PIBTOLD,1,11347,374,41,1000,den520d-random-21.scen
100,den520d.map,PIBT,1,18713,375,68,0,den520d-random-21.scen
100,den520d.map,PIBTOLD,1,18713,375,67,0,den520d-random-21.scen
100,den520d.map,PIBT,1,18911,375,75,1,den520d-random-21.scen
100,den520d.map,PIBTOLD,1,18713,375,65,1,den520d-random-21.scen
100,den520d.map,PIBT,1,18911,375,74,10,den520d-random-21.scen
100,den520d.map,PIBTOLD,1,18713,375,70,10,den520d-random-21.scen
100,den520d.map,PIBT,1,18911,375,66,100,den520d-random-21.scen
100,den520d.map,PIBTOLD,1,18713,375,64,100,den520d-random-21.scen
100,den520d.map,PIBT,1,18911,375,74,1000,den520d-random-21.scen
100,den520d.map,PIBTOLD,1,18713,375,71,1000,den520d-random-21.scen
140,den520d.map,PIBT,1,26667,394,112,0,den520d-random-21.scen
140,den520d.map,PIBTOLD,1,26667,394,101,0,den520d-random-21.scen
140,den520d.map,PIBT,1,26900,394,99,1,den520d-random-21.scen
140,den520d.map,PIBTOLD,1,26667,394,87,1,den520d-random-21.scen
140,den520d.map,PIBT,1,26900,394,98,10,den520d-random-21.scen
140,den520d.map,PIBTOLD,1,26667,394,96,10,den520d-random-21.scen
140,den520d.map,PIBT,1,26900,394,103,100,den520d-random-21.scen
140,den520d.map,PIBTOLD,1,26667,394,102,100,den520d-random-21.scen
140,den520d.map,PIBT,1,26900,394,109,1000,den520d-random-21.scen
140,den520d.map,PIBTOLD,1,26667,394,91,1000,den520d-random-21.scen
180,den520d.map,PIBT,1,35887,404,129,0,den520d-random-21.scen
180,den520d.map,PIBTOLD,1,35887,404,121,0,den520d-random-21.scen
180,den520d.map,PIBT,1,35960,404,134,1,den520d-random-21.scen
180,den520d.map,PIBTOLD,1,35887,404,121,1,den520d-random-21.scen
180,den520d.map,PIBT,1,35960,404,137,10,den520d-random-21.scen
180,den520d.map,PIBTOLD,1,35887,404,127,10,den520d-random-21.scen
180,den520d.map,PIBT,1,35960,404,130,100,den520d-random-21.scen
180,den520d.map,PIBTOLD,1,35887,404,123,100,den520d-random-21.scen
180,den520d.map,PIBT,1,35960,404,134,1000,den520d-random-21.scen
180,den520d.map,PIBTOLD,1,35887,404,121,1000,den520d-random-21.scen
220,den520d.map,PIBT,1,44984,404,165,0,den520d-random-21.scen
220,den520d.map,PIBTOLD,1,44984,404,156,0,den520d-random-21.scen
220,den520d.map,PIBT,1,44378,404,166,1,den520d-random-21.scen
220,den520d.map,PIBTOLD,1,44984,404,131,1,den520d-random-21.scen
220,den520d.map,PIBT,1,44378,404,171,10,den520d-random-21.scen
220,den520d.map,PIBTOLD,1,44984,404,145,10,den520d-random-21.scen
220,den520d.map,PIBT,1,44378,404,160,100,den520d-random-21.scen
220,den520d.map,PIBTOLD,1,44984,404,146,100,den520d-random-21.scen
220,den520d.map,PIBT,1,44378,404,165,1000,den520d-random-21.scen
220,den520d.map,PIBTOLD,1,44984,404,142,1000,den520d-random-21.scen
260,den520d.map,PIBT,1,53957,404,200,0,den520d-random-21.scen
260,den520d.map,PIBTOLD,1,53957,404,184,0,den520d-random-21.scen
260,den520d.map,PIBT,1,53369,404,193,1,den520d-random-21.scen
260,den520d.map,PIBTOLD,1,53957,404,174,1,den520d-random-21.scen
260,den520d.map,PIBT,1,53369,404,206,10,den520d-random-21.scen
260,den520d.map,PIBTOLD,1,53957,404,179,10,den520d-random-21.scen
260,den520d.map,PIBT,1,53369,404,190,100,den520d-random-21.scen
260,den520d.map,PIBTOLD,1,53957,404,179,100,den520d-random-21.scen
260,den520d.map,PIBT,1,53369,404,212,1000,den520d-random-21.scen
260,den520d.map,PIBTOLD,1,53957,404,176,1000,den520d-random-21.scen
300,den520d.map,PIBT,1,62232,404,237,0,den520d-random-21.scen
300,den520d.map,PIBTOLD,1,62232,404,187,0,den520d-random-21.scen
300,den520d.map,PIBT,1,61880,406,243,1,den520d-random-21.scen
300,den520d.map,PIBTOLD,1,62232,404,207,1,den520d-random-21.scen
300,den520d.map,PIBT,1,62153,404,248,10,den520d-random-21.scen
300,den520d.map,PIBTOLD,1,62232,404,212,10,den520d-random-21.scen
300,den520d.map,PIBT,1,62153,404,235,100,den520d-random-21.scen
300,den520d.map,PIBTOLD,1,62232,404,211,100,den520d-random-21.scen
300,den520d.map,PIBT,1,62153,404,231,1000,den520d-random-21.scen
300,den520d.map,PIBTOLD,1,62232,404,206,1000,den520d-random-21.scen
340,den520d.map,PIBT,1,71562,404,275,0,den520d-random-21.scen
340,den520d.map,PIBTOLD,1,71562,404,246,0,den520d-random-21.scen
340,den520d.map,PIBT,1,71093,404,275,1,den520d-random-21.scen
340,den520d.map,PIBTOLD,1,71562,404,242,1,den520d-random-21.scen
340,den520d.map,PIBT,1,70601,408,277,10,den520d-random-21.scen
340,den520d.map,PIBTOLD,1,71562,404,234,10,den520d-random-21.scen
340,den520d.map,PIBT,1,70601,408,278,100,den520d-random-21.scen
340,den520d.map,PIBTOLD,1,71562,404,237,100,den520d-random-21.scen
340,den520d.map,PIBT,1,70601,408,284,1000,den520d-random-21.scen
340,den520d.map,PIBTOLD,1,71562,404,241,1000,den520d-random-21.scen
380,den520d.map,PIBT,1,80144,404,312,0,den520d-random-21.scen
380,den520d.map,PIBTOLD,1,80144,404,266,0,den520d-random-21.scen
380,den520d.map,PIBT,1,78763,404,319,1,den520d-random-21.scen
380,den520d.map,PIBTOLD,1,80144,404,270,1,den520d-random-21.scen
380,den520d.map,PIBT,1,79004,404,357,10,den520d-random-21.scen
380,den520d.map,PIBTOLD,1,80144,404,239,10,den520d-random-21.scen
380,den520d.map,PIBT,1,78848,404,337,100,den520d-random-21.scen
380,den520d.map,PIBTOLD,1,80144,404,277,100,den520d-random-21.scen
380,den520d.map,PIBT,1,78848,404,341,1000,den520d-random-21.scen
380,den520d.map,PIBTOLD,1,80144,404,272,1000,den520d-random-21.scen
420,den520d.map,PIBT,1,90429,404,353,0,den520d-random-21.scen
420,den520d.map,PIBTOLD,1,90429,404,284,0,den520d-random-21.scen
420,den520d.map,PIBT,1,89505,404,370,1,den520d-random-21.scen
