agents,map_file,solver,solved,soc,makespan,comp_time,Opti_Deadline,Scenario_File
140,ht_chantry.map,PIBTOLD,1,15141,226,28,0,ht_chantry-random-3.scen
140,ht_chantry.map,PIBT,1,14562,197,33,1,ht_chantry-random-3.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,1,ht_chantry-random-3.scen
140,ht_chantry.map,PIBT,1,14618,195,36,10,ht_chantry-random-3.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,10,ht_chantry-random-3.scen
140,ht_chantry.map,PIBT,1,14618,195,35,100,ht_chantry-random-3.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,100,ht_chantry-random-3.scen
140,ht_chantry.map,PIBT,1,14618,195,33,1000,ht_chantry-random-3.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,1000,ht_chantry-random-3.scen
180,ht_chantry.map,PIBT,1,20483,203,40,0,ht_chantry-random-3.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,0,ht_chantry-random-3.scen
180,ht_chantry.map,PIBT,1,19656,192,56,1,ht_chantry-random-3.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,1,ht_chantry-random-3.scen
180,ht_chantry.map,PIBT,1,20088,194,66,10,ht_chantry-random-3.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,38,10,ht_chantry-random-3.scen
180,ht_chantry.map,PIBT,1,20088,194,61,100,ht_chantry-random-3.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,100,ht_chantry-random-3.scen
180,ht_chantry.map,PIBT,1,20088,194,63,1000,ht_chantry-random-3.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,1000,ht_chantry-random-3.scen
220,ht_chantry.map,PIBT,1,25933,192,52,0,ht_chantry-random-3.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,46,0,ht_chantry-random-3.scen
220,ht_chantry.map,PIBT,1,25183,198,78,1,ht_chantry-random-3.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,43,1,ht_chantry-random-3.scen
220,ht_chantry.map,PIBT,1,25106,196,134,10,ht_chantry-random-3.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,42,10,ht_chantry-random-3.scen
220,ht_chantry.map,PIBT,1,24894,196,530,100,ht_chantry-random-3.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,43,100,ht_chantry-random-3.scen
220,ht_chantry.map,PIBT,1,25012,196,4120,1000,ht_chantry-random-3.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,41,1000,ht_chantry-random-3.scen
260,ht_chantry.map,PIBT,1,31723,192,61,0,ht_chantry-random-3.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,47,0,ht_chantry-random-3.scen
260,ht_chantry.map,PIBT,1,31265,196,108,1,ht_chantry-random-3.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,50,1,ht_chantry-random-3.scen
260,ht_chantry.map,PIBT,1,30653,198,363,10,ht_chantry-random-3.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,52,10,ht_chantry-random-3.scen
260,ht_chantry.map,PIBT,1,30962,195,2718,100,ht_chantry-random-3.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,54,100,ht_chantry-random-3.scen
260,ht_chantry.map,PIBT,1,31372,195,16610,1000,ht_chantry-random-3.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,1000,ht_chantry-random-3.scen
300,ht_chantry.map,PIBT,1,36620,194,75,0,ht_chantry-random-3.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,64,0,ht_chantry-random-3.scen
300,ht_chantry.map,PIBT,1,36766,223,137,1,ht_chantry-random-3.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,59,1,ht_chantry-random-3.scen
300,ht_chantry.map,PIBT,1,36428,205,425,10,ht_chantry-random-3.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,58,10,ht_chantry-random-3.scen
300,ht_chantry.map,PIBT,1,36167,201,3374,100,ht_chantry-random-3.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,59,100,ht_chantry-random-3.scen
300,ht_chantry.map,PIBT,1,36454,208,21135,1000,ht_chantry-random-3.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,60,1000,ht_chantry-random-3.scen
340,ht_chantry.map,PIBT,1,43615,207,88,0,ht_chantry-random-3.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,73,0,ht_chantry-random-3.scen
340,ht_chantry.map,PIBT,1,42940,206,159,1,ht_chantry-random-3.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,1,ht_chantry-random-3.scen
340,ht_chantry.map,PIBT,1,42934,200,654,10,ht_chantry-random-3.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,10,ht_chantry-random-3.scen
340,ht_chantry.map,PIBT,1,42627,199,5566,100,ht_chantry-random-3.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,100,ht_chantry-random-3.scen
340,ht_chantry.map,PIBT,1,42781,210,42492,1000,ht_chantry-random-3.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,1000,ht_chantry-random-3.scen
380,ht_chantry.map,PIBT,1,50072,199,104,0,ht_chantry-random-3.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,75,0,ht_chantry-random-3.scen
380,ht_chantry.map,PIBT,1,48776,206,178,1,ht_chantry-random-3.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,77,1,ht_chantry-random-3.scen
380,ht_chantry.map,PIBT,1,49558,206,831,10,ht_chantry-random-3.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,76,10,ht_chantry-random-3.scen
380,ht_chantry.map,PIBT,1,48654,217,6826,100,ht_chantry-random-3.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,78,100,ht_chantry-random-3.scen
380,ht_chantry.map,PIBT,1,48314,199,59521,1000,ht_chantry-random-3.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,80,1000,ht_chantry-random-3.scen
20,ht_chantry.map,PIBT,1,1706,178,5,0,ht_chantry-random-7.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,0,ht_chantry-random-7.scen
20,ht_chantry.map,PIBT,1,1708,178,5,1,ht_chantry-random-7.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,5,1,ht_chantry-random-7.scen
20,ht_chantry.map,PIBT,1,1708,178,4,10,ht_chantry-random-7.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,10,ht_chantry-random-7.scen
20,ht_chantry.map,PIBT,1,1708,178,4,100,ht_chantry-random-7.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,100,ht_chantry-random-7.scen
20,ht_chantry.map,PIBT,1,1708,178,4,1000,ht_chantry-random-7.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,1000,ht_chantry-random-7.scen
60,ht_chantry.map,PIBT,1,6035,192,12,0,ht_chantry-random-7.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,11,0,ht_chantry-random-7.scen
60,ht_chantry.map,PIBT,1,6021,194,13,1,ht_chantry-random-7.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,1,ht_chantry-random-7.scen
60,ht_chantry.map,PIBT,1,6021,194,11,10,ht_chantry-random-7.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,10,10,ht_chantry-random-7.scen
60,ht_chantry.map,PIBT,1,6021,194,12,100,ht_chantry-random-7.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,11,100,ht_chantry-random-7.scen
60,ht_chantry.map,PIBT,1,6021,194,13,1000,ht_chantry-random-7.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,10,1000,ht_chantry-random-7.scen
100,ht_chantry.map,PIBT,1,10457,192,28,0,ht_chantry-random-7.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,0,ht_chantry-random-7.scen
100,ht_chantry.map,PIBT,1,10303,194,22,1,ht_chantry-random-7.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,18,1,ht_chantry-random-7.scen
100,ht_chantry.map,PIBT,1,10303,194,21,10,ht_chantry-random-7.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,17,10,ht_chantry-random-7.scen
100,ht_chantry.map,PIBT,1,10303,194,21,100,ht_chantry-random-7.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,20,100,ht_chantry-random-7.scen
100,ht_chantry.map,PIBT,1,10303,194,22,1000,ht_chantry-random-7.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,1000,ht_chantry-random-7.scen
140,ht_chantry.map,PIBT,1,15141,226,31,0,ht_chantry-random-7.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,0,ht_chantry-random-7.scen
140,ht_chantry.map,PIBT,1,14739,197,32,1,ht_chantry-random-7.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,1,ht_chantry-random-7.scen
140,ht_chantry.map,PIBT,1,14618,195,34,10,ht_chantry-random-7.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,10,ht_chantry-random-7.scen
140,ht_chantry.map,PIBT,1,14618,195,34,100,ht_chantry-random-7.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,100,ht_chantry-random-7.scen
140,ht_chantry.map,PIBT,1,14618,195,37,1000,ht_chantry-random-7.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,1000,ht_chantry-random-7.scen
180,ht_chantry.map,PIBT,1,20483,203,41,0,ht_chantry-random-7.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,36,0,ht_chantry-random-7.scen
180,ht_chantry.map,PIBT,1,19669,194,46,1,ht_chantry-random-7.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,34,1,ht_chantry-random-7.scen
180,ht_chantry.map,PIBT,1,20088,194,63,10,ht_chantry-random-7.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,33,10,ht_chantry-random-7.scen
180,ht_chantry.map,PIBT,1,20088,194,63,100,ht_chantry-random-7.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,32,100,ht_chantry-random-7.scen
180,ht_chantry.map,PIBT,1,20088,194,62,1000,ht_chantry-random-7.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,32,1000,ht_chantry-random-7.scen
220,ht_chantry.map,PIBT,1,25933,192,52,0,ht_chantry-random-7.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,38,0,ht_chantry-random-7.scen
220,ht_chantry.map,PIBT,1,25574,197,79,1,ht_chantry-random-7.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,39,1,ht_chantry-random-7.scen
220,ht_chantry.map,PIBT,1,25279,196,189,10,ht_chantry-random-7.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,43,10,ht_chantry-random-7.scen
220,ht_chantry.map,PIBT,1,25410,203,767,100,ht_chantry-random-7.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,39,100,ht_chantry-random-7.scen
220,ht_chantry.map,PIBT,1,24791,196,4628,1000,ht_chantry-random-7.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,45,1000,ht_chantry-random-7.scen
260,ht_chantry.map,PIBT,1,31723,192,65,0,ht_chantry-random-7.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,0,ht_chantry-random-7.scen
260,ht_chantry.map,PIBT,1,30710,194,103,1,ht_chantry-random-7.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,1,ht_chantry-random-7.scen
260,ht_chantry.map,PIBT,1,31479,201,392,10,ht_chantry-random-7.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,49,10,ht_chantry-random-7.scen
260,ht_chantry.map,PIBT,1,31509,264,2819,100,ht_chantry-random-7.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,100,ht_chantry-random-7.scen
260,ht_chantry.map,PIBT,1,31253,196,21764,1000,ht_chantry-random-7.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,1000,ht_chantry-random-7.scen
300,ht_chantry.map,PIBT,1,36620,194,75,0,ht_chantry-random-7.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,60,0,ht_chantry-random-7.scen
300,ht_chantry.map,PIBT,1,37059,227,139,1,ht_chantry-random-7.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,59,1,ht_chantry-random-7.scen
300,ht_chantry.map,PIBT,1,36193,198,487,10,ht_chantry-random-7.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,58,10,ht_chantry-random-7.scen
300,ht_chantry.map,PIBT,1,36197,203,3752,100,ht_chantry-random-7.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,61,100,ht_chantry-random-7.scen
300,ht_chantry.map,PIBT,1,36487,202,23159,1000,ht_chantry-random-7.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,60,1000,ht_chantry-random-7.scen
340,ht_chantry.map,PIBT,1,43615,207,92,0,ht_chantry-random-7.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,69,0,ht_chantry-random-7.scen
340,ht_chantry.map,PIBT,1,42093,201,152,1,ht_chantry-random-7.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,72,1,ht_chantry-random-7.scen
340,ht_chantry.map,PIBT,1,42691,207,688,10,ht_chantry-random-7.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,69,10,ht_chantry-random-7.scen
340,ht_chantry.map,PIBT,1,41941,196,4175,100,ht_chantry-random-7.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,61,100,ht_chantry-random-7.scen
340,ht_chantry.map,PIBT,1,42063,204,45522,1000,ht_chantry-random-7.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,69,1000,ht_chantry-random-7.scen
380,ht_chantry.map,PIBT,1,50072,199,101,0,ht_chantry-random-7.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,72,0,ht_chantry-random-7.scen
380,ht_chantry.map,PIBT,1,49352,201,181,1,ht_chantry-random-7.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,73,1,ht_chantry-random-7.scen
380,ht_chantry.map,PIBT,1,48908,195,812,10,ht_chantry-random-7.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,69,10,ht_chantry-random-7.scen
380,ht_chantry.map,PIBT,1,48758,205,6660,100,ht_chantry-random-7.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,77,100,ht_chantry-random-7.scen
20,ht_chantry.map,PIBT,1,1706,178,4,0,ht_chantry-random-9.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,0,ht_chantry-random-9.scen
20,ht_chantry.map,PIBT,1,1708,178,4,1,ht_chantry-random-9.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,5,1,ht_chantry-random-9.scen
20,ht_chantry.map,PIBT,1,1708,178,4,10,ht_chantry-random-9.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,5,10,ht_chantry-random-9.scen
20,ht_chantry.map,PIBT,1,1708,178,5,100,ht_chantry-random-9.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,100,ht_chantry-random-9.scen
20,ht_chantry.map,PIBT,1,1708,178,4,1000,ht_chantry-random-9.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,1000,ht_chantry-random-9.scen
60,ht_chantry.map,PIBT,1,6035,192,14,0,ht_chantry-random-9.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,13,0,ht_chantry-random-9.scen
60,ht_chantry.map,PIBT,1,6021,194,14,1,ht_chantry-random-9.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,1,ht_chantry-random-9.scen
60,ht_chantry.map,PIBT,1,6021,194,12,10,ht_chantry-random-9.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,11,10,ht_chantry-random-9.scen
60,ht_chantry.map,PIBT,1,6021,194,13,100,ht_chantry-random-9.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,11,100,ht_chantry-random-9.scen
60,ht_chantry.map,PIBT,1,6021,194,13,1000,ht_chantry-random-9.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,1000,ht_chantry-random-9.scen
100,ht_chantry.map,PIBT,1,10457,192,22,0,ht_chantry-random-9.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,0,ht_chantry-random-9.scen
100,ht_chantry.map,PIBT,1,10303,194,22,1,ht_chantry-random-9.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,20,1,ht_chantry-random-9.scen
100,ht_chantry.map,PIBT,1,10303,194,22,10,ht_chantry-random-9.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,10,ht_chantry-random-9.scen
100,ht_chantry.map,PIBT,1,10303,194,25,100,ht_chantry-random-9.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,100,ht_chantry-random-9.scen
100,ht_chantry.map,PIBT,1,10303,194,21,1000,ht_chantry-random-9.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,1000,ht_chantry-random-9.scen
140,ht_chantry.map,PIBT,1,15141,226,33,0,ht_chantry-random-9.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,0,ht_chantry-random-9.scen
140,ht_chantry.map,PIBT,1,14613,199,32,1,ht_chantry-random-9.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,1,ht_chantry-random-9.scen
140,ht_chantry.map,PIBT,1,14618,195,35,10,ht_chantry-random-9.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,10,ht_chantry-random-9.scen
140,ht_chantry.map,PIBT,1,14618,195,39,100,ht_chantry-random-9.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,27,100,ht_chantry-random-9.scen
140,ht_chantry.map,PIBT,1,14618,195,34,1000,ht_chantry-random-9.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,29,1000,ht_chantry-random-9.scen
180,ht_chantry.map,PIBT,1,20483,203,41,0,ht_chantry-random-9.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,0,ht_chantry-random-9.scen
180,ht_chantry.map,PIBT,1,19767,192,43,1,ht_chantry-random-9.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,1,ht_chantry-random-9.scen
180,ht_chantry.map,PIBT,1,20088,194,63,10,ht_chantry-random-9.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,10,ht_chantry-random-9.scen
180,ht_chantry.map,PIBT,1,20088,194,62,100,ht_chantry-random-9.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,32,100,ht_chantry-random-9.scen
180,ht_chantry.map,PIBT,1,20088,194,64,1000,ht_chantry-random-9.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,30,1000,ht_chantry-random-9.scen
220,ht_chantry.map,PIBT,1,25933,192,49,0,ht_chantry-random-9.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,43,0,ht_chantry-random-9.scen
220,ht_chantry.map,PIBT,1,25117,255,77,1,ht_chantry-random-9.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,43,1,ht_chantry-random-9.scen
220,ht_chantry.map,PIBT,0,25016,100000,10261,10,ht_chantry-random-9.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,41,10,ht_chantry-random-9.scen
220,ht_chantry.map,PIBT,1,25302,196,865,100,ht_chantry-random-9.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,42,100,ht_chantry-random-9.scen
220,ht_chantry.map,PIBT,1,25176,196,5463,1000,ht_chantry-random-9.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,46,1000,ht_chantry-random-9.scen
260,ht_chantry.map,PIBT,1,31723,192,60,0,ht_chantry-random-9.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,49,0,ht_chantry-random-9.scen
260,ht_chantry.map,PIBT,1,30926,201,108,1,ht_chantry-random-9.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,54,1,ht_chantry-random-9.scen
260,ht_chantry.map,PIBT,1,30934,197,356,10,ht_chantry-random-9.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,54,10,ht_chantry-random-9.scen
260,ht_chantry.map,PIBT,1,31186,200,2284,100,ht_chantry-random-9.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,100,ht_chantry-random-9.scen
260,ht_chantry.map,PIBT,1,31249,202,21581,1000,ht_chantry-random-9.scen
260,ht_chantry.map,PIBTOLD,1,31723,192,51,1000,ht_chantry-random-9.scen
300,ht_chantry.map,PIBT,1,36620,194,75,0,ht_chantry-random-9.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,61,0,ht_chantry-random-9.scen
300,ht_chantry.map,PIBT,1,36818,212,139,1,ht_chantry-random-9.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,60,1,ht_chantry-random-9.scen
300,ht_chantry.map,PIBT,1,36747,207,499,10,ht_chantry-random-9.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,58,10,ht_chantry-random-9.scen
300,ht_chantry.map,PIBT,1,36271,201,2945,100,ht_chantry-random-9.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,65,100,ht_chantry-random-9.scen
300,ht_chantry.map,PIBT,1,36007,198,23120,1000,ht_chantry-random-9.scen
300,ht_chantry.map,PIBTOLD,1,36620,194,61,1000,ht_chantry-random-9.scen
340,ht_chantry.map,PIBT,1,43615,207,90,0,ht_chantry-random-9.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,0,ht_chantry-random-9.scen
340,ht_chantry.map,PIBT,1,42818,202,154,1,ht_chantry-random-9.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,71,1,ht_chantry-random-9.scen
340,ht_chantry.map,PIBT,1,42234,199,648,10,ht_chantry-random-9.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,10,ht_chantry-random-9.scen
340,ht_chantry.map,PIBT,1,41865,199,5244,100,ht_chantry-random-9.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,70,100,ht_chantry-random-9.scen
340,ht_chantry.map,PIBT,1,42309,200,39602,1000,ht_chantry-random-9.scen
340,ht_chantry.map,PIBTOLD,1,43615,207,69,1000,ht_chantry-random-9.scen
380,ht_chantry.map,PIBT,1,50072,199,103,0,ht_chantry-random-9.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,76,0,ht_chantry-random-9.scen
380,ht_chantry.map,PIBT,1,48657,198,181,1,ht_chantry-random-9.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,77,1,ht_chantry-random-9.scen
380,ht_chantry.map,PIBT,1,48731,196,778,10,ht_chantry-random-9.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,74,10,ht_chantry-random-9.scen
380,ht_chantry.map,PIBT,1,48268,202,6168,100,ht_chantry-random-9.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,76,100,ht_chantry-random-9.scen
380,ht_chantry.map,PIBT,1,47936,198,54818,1000,ht_chantry-random-9.scen
380,ht_chantry.map,PIBTOLD,1,50072,199,77,1000,ht_chantry-random-9.scen
20,ht_chantry.map,PIBT,1,1706,178,5,0,ht_chantry-random-13.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,0,ht_chantry-random-13.scen
20,ht_chantry.map,PIBT,1,1708,178,5,1,ht_chantry-random-13.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,5,1,ht_chantry-random-13.scen
20,ht_chantry.map,PIBT,1,1708,178,5,10,ht_chantry-random-13.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,10,ht_chantry-random-13.scen
20,ht_chantry.map,PIBT,1,1708,178,4,100,ht_chantry-random-13.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,4,100,ht_chantry-random-13.scen
20,ht_chantry.map,PIBT,1,1708,178,5,1000,ht_chantry-random-13.scen
20,ht_chantry.map,PIBTOLD,1,1706,178,5,1000,ht_chantry-random-13.scen
60,ht_chantry.map,PIBT,1,6035,192,13,0,ht_chantry-random-13.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,0,ht_chantry-random-13.scen
60,ht_chantry.map,PIBT,1,6021,194,13,1,ht_chantry-random-13.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,1,ht_chantry-random-13.scen
60,ht_chantry.map,PIBT,1,6021,194,13,10,ht_chantry-random-13.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,10,ht_chantry-random-13.scen
60,ht_chantry.map,PIBT,1,6021,194,13,100,ht_chantry-random-13.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,11,100,ht_chantry-random-13.scen
60,ht_chantry.map,PIBT,1,6021,194,13,1000,ht_chantry-random-13.scen
60,ht_chantry.map,PIBTOLD,1,6035,192,12,1000,ht_chantry-random-13.scen
100,ht_chantry.map,PIBT,1,10457,192,21,0,ht_chantry-random-13.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,0,ht_chantry-random-13.scen
100,ht_chantry.map,PIBT,1,10303,194,22,1,ht_chantry-random-13.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,1,ht_chantry-random-13.scen
100,ht_chantry.map,PIBT,1,10303,194,22,10,ht_chantry-random-13.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,20,10,ht_chantry-random-13.scen
100,ht_chantry.map,PIBT,1,10303,194,18,100,ht_chantry-random-13.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,19,100,ht_chantry-random-13.scen
100,ht_chantry.map,PIBT,1,10303,194,22,1000,ht_chantry-random-13.scen
100,ht_chantry.map,PIBTOLD,1,10457,192,20,1000,ht_chantry-random-13.scen
140,ht_chantry.map,PIBT,1,15141,226,33,0,ht_chantry-random-13.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,0,ht_chantry-random-13.scen
140,ht_chantry.map,PIBT,1,14767,192,32,1,ht_chantry-random-13.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,1,ht_chantry-random-13.scen
140,ht_chantry.map,PIBT,1,14618,195,36,10,ht_chantry-random-13.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,28,10,ht_chantry-random-13.scen
140,ht_chantry.map,PIBT,1,14618,195,36,100,ht_chantry-random-13.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,29,100,ht_chantry-random-13.scen
140,ht_chantry.map,PIBT,1,14618,195,37,1000,ht_chantry-random-13.scen
140,ht_chantry.map,PIBTOLD,1,15141,226,29,1000,ht_chantry-random-13.scen
180,ht_chantry.map,PIBT,1,20483,203,44,0,ht_chantry-random-13.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,0,ht_chantry-random-13.scen
180,ht_chantry.map,PIBT,1,20025,192,47,1,ht_chantry-random-13.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,1,ht_chantry-random-13.scen
180,ht_chantry.map,PIBT,1,20088,194,64,10,ht_chantry-random-13.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,34,10,ht_chantry-random-13.scen
180,ht_chantry.map,PIBT,1,20088,194,64,100,ht_chantry-random-13.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,32,100,ht_chantry-random-13.scen
180,ht_chantry.map,PIBT,1,20088,194,59,1000,ht_chantry-random-13.scen
180,ht_chantry.map,PIBTOLD,1,20483,203,35,1000,ht_chantry-random-13.scen
220,ht_chantry.map,PIBT,1,25933,192,52,0,ht_chantry-random-13.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,45,0,ht_chantry-random-13.scen
220,ht_chantry.map,PIBT,1,25162,196,73,1,ht_chantry-random-13.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,45,1,ht_chantry-random-13.scen
220,ht_chantry.map,PIBT,0,24923,100000,10163,10,ht_chantry-random-13.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,44,10,ht_chantry-random-13.scen
220,ht_chantry.map,PIBT,1,25346,196,750,100,ht_chantry-random-13.scen
220,ht_chantry.map,PIBTOLD,1,25933,192,45,100,ht_chantry-random-13.scen
220,ht_chantry.map,PIBT,1,25139,196,3208,1000,ht_chantry-random-13.scen
