agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
100,den520d.map,PIBTOLD,1,18715,17804,375,375,49,0,den520d-random-15.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-23.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,39,0,den520d-random-23.scen
100,den520d.map,PIBT,1,18666,17804,375,375,37,1000,den520d-random-17.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,57,0,den520d-random-17.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-4.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,65,0,den520d-random-4.scen
100,den520d.map,PIBT,1,18666,17804,375,375,35,1000,den520d-random-25.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,57,0,den520d-random-25.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-3.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,52,0,den520d-random-3.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-6.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,64,0,den520d-random-6.scen
100,den520d.map,PIBT,1,18666,17804,375,375,35,1000,den520d-random-24.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,58,0,den520d-random-24.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-22.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,38,0,den520d-random-22.scen
100,den520d.map,PIBT,1,18666,17804,375,375,48,1000,den520d-random-21.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,64,0,den520d-random-21.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-13.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,43,0,den520d-random-13.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-8.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,56,0,den520d-random-8.scen
100,den520d.map,PIBT,1,18666,17804,375,375,37,1000,den520d-random-16.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,62,0,den520d-random-16.scen
100,den520d.map,PIBT,1,18666,17804,375,375,41,1000,den520d-random-11.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,67,0,den520d-random-11.scen
100,den520d.map,PIBT,1,18666,17804,375,375,46,1000,den520d-random-20.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,55,0,den520d-random-20.scen
100,den520d.map,PIBT,1,18666,17804,375,375,37,1000,den520d-random-1.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,63,0,den520d-random-1.scen
100,den520d.map,PIBT,1,18666,17804,375,375,37,1000,den520d-random-9.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,63,0,den520d-random-9.scen
100,den520d.map,PIBT,1,18666,17804,375,375,42,1000,den520d-random-5.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,56,0,den520d-random-5.scen
100,den520d.map,PIBT,1,18666,17804,375,375,41,1000,den520d-random-14.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,75,0,den520d-random-14.scen
100,den520d.map,PIBT,1,18666,17804,375,375,44,1000,den520d-random-2.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,44,0,den520d-random-2.scen
100,den520d.map,PIBT,1,18666,17804,375,375,41,1000,den520d-random-10.scen
