agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,5,0,warehouse-10-20-10-2-1-random-18.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,6,1000,warehouse-10-20-10-2-1-random-22.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,8,0,warehouse-10-20-10-2-1-random-22.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-13.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,7,0,warehouse-10-20-10-2-1-random-13.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,8,1000,warehouse-10-20-10-2-1-random-24.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-24.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,4,1000,warehouse-10-20-10-2-1-random-11.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,8,0,warehouse-10-20-10-2-1-random-11.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-8.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,6,0,warehouse-10-20-10-2-1-random-8.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-21.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-21.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-2.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,10,0,warehouse-10-20-10-2-1-random-2.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-20.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,10,0,warehouse-10-20-10-2-1-random-20.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-4.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,11,0,warehouse-10-20-10-2-1-random-4.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,6,1000,warehouse-10-20-10-2-1-random-25.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,6,0,warehouse-10-20-10-2-1-random-25.scen
